sample_id,family_id,image_id,source_caption,edited_caption,label,edit_family,edit_rule,audit_status,file_path,objects,object_counts,split
val-6745::entailment,val-6745,482917,A dog and a person are watching television together.,A dog and an individual are watching television together,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000482917.jpg,"['couch', 'dining table', 'dog', 'person', 'tv']","{'dog': 1, 'tv': 1, 'person': 1, 'couch': 1, 'dining table': 1}",test
val-674604::contradiction,val-674604,42528,a person lifting a little stool with their feet and a person holding a cell phone,a person lifting a little stool with their feet and a person dropping a cell phone,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000042528.jpg,"['cell phone', 'chair', 'person']","{'cell phone': 1, 'person': 1, 'chair': 1}",test
val-674604::entailment,val-674604,42528,a person lifting a little stool with their feet and a person holding a cell phone,an individual lifting a little stool with their feet and a person holding a cell phone,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000042528.jpg,"['cell phone', 'chair', 'person']","{'cell phone': 1, 'person': 1, 'chair': 1}",test
val-675587::contradiction,val-675587,296649,People are walking and riding motorcycles on the street,People are sitting and riding motorcycles on the street,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000296649.jpg,"['bicycle', 'bird', 'car', 'motorcycle', 'person', 'truck']","{'car': 4, 'motorcycle': 3, 'person': 13, 'bicycle': 1, 'truck': 1, 'bird': 4}",test
val-676170::contradiction,val-676170,449432,People in uniform standing in front of a bus.,People in uniform standing in front of a train,contradiction,contradiction_object,object:bus->train,pending,/content/project/artifacts/datasets/coco2017/val2017/000000449432.jpg,"['backpack', 'boat', 'bus', 'handbag', 'person', 'suitcase']","{'bus': 1, 'suitcase': 1, 'person': 12, 'boat': 1, 'backpack': 1, 'handbag': 1}",test
val-677129::contradiction,val-677129,31296,a large group of people are sharing a meal at a restaurant,a small group of people are sharing a meal at a restaurant,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000031296.jpg,"['bottle', 'cell phone', 'chair', 'clock', 'cup', 'dining table', 'person', 'tie']","{'bottle': 9, 'clock': 1, 'chair': 14, 'dining table': 7, 'cup': 7, 'person': 13, 'tie': 1, 'cell phone': 1}",test
val-681270::contradiction,val-681270,442161,Three people standing around drinking wine together,One person standing around drinking wine together,contradiction,contradiction_count,count:three->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000442161.jpg,"['handbag', 'person', 'wine glass']","{'person': 4, 'wine glass': 3, 'handbag': 1}",test
val-683936::contradiction,val-683936,259690,A man standing next to another person in a wheel chair.,A man sleeping next to another person in a wheel chair,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000259690.jpg,"['baseball bat', 'bench', 'bus', 'car', 'chair', 'person', 'truck']","{'car': 4, 'truck': 2, 'baseball bat': 1, 'person': 14, 'bench': 3, 'chair': 1, 'bus': 1}",test
val-693760::contradiction,val-693760,575243,A person walking down a street while holding an umbrella.,A person sitting down a street while holding an umbrella,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000575243.jpg,"['car', 'person', 'traffic light', 'umbrella']","{'umbrella': 1, 'car': 3, 'person': 1, 'traffic light': 5}",test
val-696382::contradiction,val-696382,392722,this is people standing in the sidewalk near a bus,this is people standing in the sidewalk near a train,contradiction,contradiction_object,object:bus->train,pending,/content/project/artifacts/datasets/coco2017/val2017/000000392722.jpg,"['backpack', 'bus', 'car', 'handbag', 'person']","{'car': 6, 'bus': 1, 'person': 6, 'backpack': 1, 'handbag': 1}",test
val-699530::contradiction,val-699530,346232,A group of people are walking and one is holding an umbrella.,A group of people are walking and two is holding an umbrella,contradiction,contradiction_count,count:one->two,pending,/content/project/artifacts/datasets/coco2017/val2017/000000346232.jpg,"['backpack', 'car', 'person', 'truck', 'umbrella']","{'car': 2, 'person': 11, 'backpack': 4, 'truck': 1, 'umbrella': 2}",test
val-699530::entailment,val-699530,346232,A group of people are walking and one is holding an umbrella.,A group of individuals are walking and one i holding an umbrella,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000346232.jpg,"['backpack', 'car', 'person', 'truck', 'umbrella']","{'car': 2, 'person': 11, 'backpack': 4, 'truck': 1, 'umbrella': 2}",test
val-701858::contradiction,val-701858,4495,"A television, couch and chair in the corner of a room.","A television, bench and chair in the corner of a room",contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000004495.jpg,"['chair', 'couch', 'tv']","{'tv': 1, 'couch': 1, 'chair': 1}",test
val-703292::contradiction,val-703292,4495,"A very simple living area with a chair, sofa and TV.","A very simple living area with a chair, sofa and LAPTOP",contradiction,contradiction_object,object:tv->laptop,pending,/content/project/artifacts/datasets/coco2017/val2017/000000004495.jpg,"['chair', 'couch', 'tv']","{'tv': 1, 'couch': 1, 'chair': 1}",test
val-703292::entailment,val-703292,4495,"A very simple living area with a chair, sofa and TV.","A very simple living area with a chair, sofa and TELEVISION",entailment,entailment_synonym,synonym:tv->television,pending,/content/project/artifacts/datasets/coco2017/val2017/000000004495.jpg,"['chair', 'couch', 'tv']","{'tv': 1, 'couch': 1, 'chair': 1}",test
val-7033::contradiction,val-7033,448076,People standing around a waiting room with a flat screen TV.,People standing around a waiting room with a flat screen LAPTOP,contradiction,contradiction_object,object:tv->laptop,pending,/content/project/artifacts/datasets/coco2017/val2017/000000448076.jpg,"['chair', 'handbag', 'person', 'potted plant', 'remote', 'tv']","{'potted plant': 2, 'tv': 1, 'person': 6, 'remote': 1, 'handbag': 2, 'chair': 5}",test
val-703935::contradiction,val-703935,350054,A cat sitting in front of a flat screen TV.,A dog sitting in front of a flat screen TV,contradiction,contradiction_object,object:cat->dog,pending,/content/project/artifacts/datasets/coco2017/val2017/000000350054.jpg,"['cat', 'teddy bear', 'tv']","{'tv': 1, 'cat': 1, 'teddy bear': 3}",test
val-708043::contradiction,val-708043,323799,A large group of people standing together in a field.,A small group of people standing together in a field,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000323799.jpg,"['frisbee', 'person']","{'frisbee': 5, 'person': 11}",test
val-708043::entailment,val-708043,323799,A large group of people standing together in a field.,A large group of individuals standing together in a field,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000323799.jpg,"['frisbee', 'person']","{'frisbee': 5, 'person': 11}",test
val-709125::contradiction,val-709125,143961,A group of people standing and sitting on top of a field.,A group of people sleeping and sitting on top of a field,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000143961.jpg,"['backpack', 'dog', 'handbag', 'person', 'umbrella']","{'umbrella': 2, 'person': 14, 'dog': 2, 'backpack': 2, 'handbag': 1}",test
val-709346::contradiction,val-709346,350122,A woman walking a bike down a walkway in a  train station.,A woman sitting a bike down a walkway in a train station,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000350122.jpg,"['backpack', 'bicycle', 'bus', 'handbag', 'person', 'train']","{'bicycle': 2, 'bus': 1, 'handbag': 6, 'person': 14, 'train': 1, 'backpack': 8}",test
val-709346::entailment,val-709346,350122,A woman walking a bike down a walkway in a  train station.,A woman walking a bicycle down a walkway in a train station,entailment,entailment_synonym,synonym:bike->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000350122.jpg,"['backpack', 'bicycle', 'bus', 'handbag', 'person', 'train']","{'bicycle': 2, 'bus': 1, 'handbag': 6, 'person': 14, 'train': 1, 'backpack': 8}",test
val-709515::contradiction,val-709515,371529,A person holding the toilet seat while looing inside.,A person dropping the toilet seat while looing inside,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000371529.jpg,"['person', 'potted plant', 'toilet']","{'toilet': 2, 'potted plant': 1, 'person': 1}",test
val-710484::contradiction,val-710484,426836,a painting of a person standing in the park while a kite flies above them,a painting of a person sleeping in the park while a kite flies above them,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000426836.jpg,"['kite', 'person']","{'person': 1, 'kite': 1}",test
val-711537::contradiction,val-711537,143961,A group of people sitting on the grassy ground with coolers and umbrellas.,A group of people running on the grassy ground with coolers and umbrellas,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000143961.jpg,"['backpack', 'dog', 'handbag', 'person', 'umbrella']","{'umbrella': 2, 'person': 14, 'dog': 2, 'backpack': 2, 'handbag': 1}",test
val-711537::entailment,val-711537,143961,A group of people sitting on the grassy ground with coolers and umbrellas.,A group of individuals sitting on the grassy ground with coolers and umbrellas,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000143961.jpg,"['backpack', 'dog', 'handbag', 'person', 'umbrella']","{'umbrella': 2, 'person': 14, 'dog': 2, 'backpack': 2, 'handbag': 1}",test
val-712840::contradiction,val-712840,305317,A bunch of people are holding kites and the wind is blowing them on a grassy field.,A bunch of people are dropping kites and the wind is blowing them on a grassy field,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000305317.jpg,"['kite', 'person']","{'kite': 4, 'person': 14}",test
val-712840::entailment,val-712840,305317,A bunch of people are holding kites and the wind is blowing them on a grassy field.,A bunch of individuals are holding kites and the wind is blowing them on a grassy field,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000305317.jpg,"['kite', 'person']","{'kite': 4, 'person': 14}",test
val-713708::contradiction,val-713708,377723,A group of people that are standing outside of a bus.,A group of people that are standing outside of a train,contradiction,contradiction_object,object:bus->train,pending,/content/project/artifacts/datasets/coco2017/val2017/000000377723.jpg,"['backpack', 'bus', 'handbag', 'person']","{'bus': 1, 'person': 14, 'backpack': 1, 'handbag': 5}",test
val-71434::contradiction,val-71434,508917,Many people are gathered on the platforms of a train station.,Many people are gathered on the platforms of a bus station,contradiction,contradiction_object,object:train->bus,pending,/content/project/artifacts/datasets/coco2017/val2017/000000508917.jpg,"['bench', 'clock', 'handbag', 'person', 'train']","{'train': 1, 'person': 12, 'bench': 1, 'handbag': 3, 'clock': 1}",test
val-714713::contradiction,val-714713,324258,Two people playing a video game in a living room.,One person playing a video game in a living room,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000324258.jpg,"['book', 'bottle', 'couch', 'laptop', 'person', 'remote']","{'bottle': 3, 'couch': 2, 'person': 2, 'laptop': 2, 'remote': 6, 'book': 6}",test
val-716103::contradiction,val-716103,478721,Two people that are carrying a clear box kite.,One person that are carrying a clear box kite,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000478721.jpg,"['car', 'kite', 'person', 'truck']","{'car': 3, 'person': 5, 'truck': 4, 'kite': 1}",test
val-724110::contradiction,val-724110,53626,Four people on skis below a mountain taking a picture.,One person on skis below a mountain taking a picture,contradiction,contradiction_count,count:four->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000053626.jpg,"['person', 'skis']","{'person': 4, 'skis': 5}",test
val-724110::entailment,val-724110,53626,Four people on skis below a mountain taking a picture.,Four individuals on skis below a mountain taking a picture,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000053626.jpg,"['person', 'skis']","{'person': 4, 'skis': 5}",test
val-727020::contradiction,val-727020,209530,A group of people sitting at tables at a restaurant.,A group of people running at tables at a restaurant,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000209530.jpg,"['bottle', 'cup', 'knife', 'person', 'pizza', 'tv', 'wine glass']","{'bottle': 3, 'person': 7, 'wine glass': 2, 'pizza': 4, 'cup': 3, 'tv': 1, 'knife': 3}",test
val-727849::contradiction,val-727849,502737,A person holding up a tasty looking treat.,Two people holding up a tasty looking treat,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000502737.jpg,"['cake', 'cup', 'person']","{'person': 2, 'cake': 1, 'cup': 1}",test
val-727849::entailment,val-727849,502737,A person holding up a tasty looking treat.,AN individual holding up a tasty looking treat,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000502737.jpg,"['cake', 'cup', 'person']","{'person': 2, 'cake': 1, 'cup': 1}",test
val-729654::contradiction,val-729654,346703,A person that is putting fire on a cake.,Two people that is putting fire on a cake,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000346703.jpg,"['cake', 'couch', 'cup', 'person', 'spoon', 'wine glass']","{'person': 7, 'wine glass': 1, 'cup': 2, 'spoon': 4, 'cake': 3, 'couch': 2}",test
val-729654::entailment,val-729654,346703,A person that is putting fire on a cake.,AN individual that is putting fire on a cake,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000346703.jpg,"['cake', 'couch', 'cup', 'person', 'spoon', 'wine glass']","{'person': 7, 'wine glass': 1, 'cup': 2, 'spoon': 4, 'cake': 3, 'couch': 2}",test
val-732407::contradiction,val-732407,546325,A couch with pillows sitting in a living room.,A bench with pillows sitting in a living room,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000546325.jpg,"['couch', 'dining table', 'remote']","{'couch': 1, 'remote': 1, 'dining table': 1}",test
val-732407::entailment,val-732407,546325,A couch with pillows sitting in a living room.,A sofa with pillows sitting in a living room,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000546325.jpg,"['couch', 'dining table', 'remote']","{'couch': 1, 'remote': 1, 'dining table': 1}",test
val-737197::contradiction,val-737197,469828,a person on skis riding on some snow,a person on skis pushing on some snow,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000469828.jpg,"['person', 'skis']","{'person': 1, 'skis': 1}",test
val-737197::entailment,val-737197,469828,a person on skis riding on some snow,an individual on skis riding on some snow,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000469828.jpg,"['person', 'skis']","{'person': 1, 'skis': 1}",test
val-744987::contradiction,val-744987,110449,Two young males playing a video game together in front of a tv.,Two old males playing a video game together in front of a tv,contradiction,contradiction_attribute,attribute:young->old,pending,/content/project/artifacts/datasets/coco2017/val2017/000000110449.jpg,"['laptop', 'person', 'remote']","{'person': 2, 'laptop': 1, 'remote': 1}",test
val-744987::entailment,val-744987,110449,Two young males playing a video game together in front of a tv.,Two young males playing a video game together in front of a television,entailment,entailment_synonym,synonym:tv->television,pending,/content/project/artifacts/datasets/coco2017/val2017/000000110449.jpg,"['laptop', 'person', 'remote']","{'person': 2, 'laptop': 1, 'remote': 1}",test
val-745202::contradiction,val-745202,116439,A person sits in a small boat on the water.,A person sits in a large boat on the water,contradiction,contradiction_attribute,attribute:small->large,pending,/content/project/artifacts/datasets/coco2017/val2017/000000116439.jpg,"['boat', 'chair', 'handbag', 'person']","{'boat': 2, 'person': 1, 'handbag': 8, 'chair': 1}",test
val-745202::entailment,val-745202,116439,A person sits in a small boat on the water.,AN individual sits in a small boat on the water,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000116439.jpg,"['boat', 'chair', 'handbag', 'person']","{'boat': 2, 'person': 1, 'handbag': 8, 'chair': 1}",test
val-745291::contradiction,val-745291,290843,A cat is sitting on the bed near a person using a laptop.,A dog is sitting on the bed near a person using a laptop,contradiction,contradiction_object,object:cat->dog,pending,/content/project/artifacts/datasets/coco2017/val2017/000000290843.jpg,"['bed', 'cat', 'laptop', 'person']","{'cat': 1, 'person': 1, 'bed': 1, 'laptop': 1}",test
val-745291::entailment,val-745291,290843,A cat is sitting on the bed near a person using a laptop.,A cat is sitting on the bed near an individual using a laptop,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000290843.jpg,"['bed', 'cat', 'laptop', 'person']","{'cat': 1, 'person': 1, 'bed': 1, 'laptop': 1}",test
val-74820::contradiction,val-74820,308631,A motorcycle parked in front of a crowd of people.,A bicycle parked in front of a crowd of people,contradiction,contradiction_object,object:motorcycle->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000308631.jpg,"['backpack', 'motorcycle', 'person']","{'motorcycle': 1, 'person': 10, 'backpack': 2}",test
val-74820::entailment,val-74820,308631,A motorcycle parked in front of a crowd of people.,A motorcycle parked in front of a crowd of individuals,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000308631.jpg,"['backpack', 'motorcycle', 'person']","{'motorcycle': 1, 'person': 10, 'backpack': 2}",test
val-758187::contradiction,val-758187,13291,A group of people holding frisbees on a field.,A group of people dropping frisbees on a field,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000013291.jpg,"['frisbee', 'person']","{'person': 4, 'frisbee': 4}",test
val-758187::entailment,val-758187,13291,A group of people holding frisbees on a field.,A group of individuals holding frisbees on a field,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000013291.jpg,"['frisbee', 'person']","{'person': 4, 'frisbee': 4}",test
val-761084::contradiction,val-761084,242934,a living room with a big black couch in the middle of it,a living room with a big white couch in the middle of it,contradiction,contradiction_attribute,attribute:black->white,pending,/content/project/artifacts/datasets/coco2017/val2017/000000242934.jpg,"['book', 'chair', 'couch', 'dining table', 'tv']","{'chair': 2, 'couch': 1, 'book': 11, 'dining table': 1, 'tv': 1}",test
val-761084::entailment,val-761084,242934,a living room with a big black couch in the middle of it,a living room with a big black sofa in the middle of it,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000242934.jpg,"['book', 'chair', 'couch', 'dining table', 'tv']","{'chair': 2, 'couch': 1, 'book': 11, 'dining table': 1, 'tv': 1}",test
val-761464::contradiction,val-761464,165518,a person riding a motorcycle on a a foggy road,a person riding a bicycle on an a foggy road,contradiction,contradiction_object,object:motorcycle->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000165518.jpg,"['motorcycle', 'person']","{'motorcycle': 1, 'person': 1}",test
val-761464::entailment,val-761464,165518,a person riding a motorcycle on a a foggy road,an individual riding a motorcycle on an a foggy road,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000165518.jpg,"['motorcycle', 'person']","{'motorcycle': 1, 'person': 1}",test
val-762111::contradiction,val-762111,19786,Two people with Wii remote controllers near a sofa.,One person with Wii remote controllers near a sofa,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000019786.jpg,"['couch', 'laptop', 'person', 'remote']","{'couch': 1, 'person': 2, 'laptop': 1, 'remote': 2}",test
val-764723::contradiction,val-764723,376322,A group of people sit at a large table while talking.,A group of people sit at a small table while talking,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000376322.jpg,"['bottle', 'cake', 'cell phone', 'cup', 'dining table', 'fork', 'knife', 'person', 'spoon', 'wine glass']","{'bottle': 2, 'cell phone': 1, 'cup': 7, 'fork': 6, 'spoon': 4, 'cake': 1, 'person': 14, 'wine glass': 3, 'knife': 3, 'dining table': 2}",test
val-764759::contradiction,val-764759,376322,People sitting on the long table with plates of food.,People running on the long table with plates of food,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000376322.jpg,"['bottle', 'cake', 'cell phone', 'cup', 'dining table', 'fork', 'knife', 'person', 'spoon', 'wine glass']","{'bottle': 2, 'cell phone': 1, 'cup': 7, 'fork': 6, 'spoon': 4, 'cake': 1, 'person': 14, 'wine glass': 3, 'knife': 3, 'dining table': 2}",test
val-764759::entailment,val-764759,376322,People sitting on the long table with plates of food.,Individuals sitting on the long table with plates of food,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000376322.jpg,"['bottle', 'cake', 'cell phone', 'cup', 'dining table', 'fork', 'knife', 'person', 'spoon', 'wine glass']","{'bottle': 2, 'cell phone': 1, 'cup': 7, 'fork': 6, 'spoon': 4, 'cake': 1, 'person': 14, 'wine glass': 3, 'knife': 3, 'dining table': 2}",test
val-765179::contradiction,val-765179,271728,a cat on a couch in front of a laptop,a cat on two couches in front of a laptop,contradiction,contradiction_count,count:article->couch,pending,/content/project/artifacts/datasets/coco2017/val2017/000000271728.jpg,"['book', 'cat', 'couch', 'cup', 'laptop', 'remote']","{'cat': 1, 'couch': 2, 'laptop': 1, 'remote': 1, 'cup': 1, 'book': 2}",test
val-765543::contradiction,val-765543,19786,some people are standing around in a room,some people are sleeping around in a room,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000019786.jpg,"['couch', 'laptop', 'person', 'remote']","{'couch': 1, 'person': 2, 'laptop': 1, 'remote': 2}",test
val-765543::entailment,val-765543,19786,some people are standing around in a room,some individuals are standing around in a room,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000019786.jpg,"['couch', 'laptop', 'person', 'remote']","{'couch': 1, 'person': 2, 'laptop': 1, 'remote': 2}",test
val-769788::contradiction,val-769788,577932,A person walks next to a person who is biking down a city street.,Two people walks next to a person who is biking down a city street,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000577932.jpg,"['backpack', 'bicycle', 'car', 'handbag', 'person', 'traffic light', 'umbrella']","{'bicycle': 1, 'car': 4, 'person': 11, 'traffic light': 1, 'backpack': 1, 'umbrella': 1, 'handbag': 2}",test
val-769788::entailment,val-769788,577932,A person walks next to a person who is biking down a city street.,AN individual walks next to a person who is biking down a city street,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000577932.jpg,"['backpack', 'bicycle', 'car', 'handbag', 'person', 'traffic light', 'umbrella']","{'bicycle': 1, 'car': 4, 'person': 11, 'traffic light': 1, 'backpack': 1, 'umbrella': 1, 'handbag': 2}",test
val-775815::contradiction,val-775815,85089,People holding up for wineglasses to each other.,People dropping up for wineglasses to each other,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000085089.jpg,"['person', 'wine glass']","{'person': 3, 'wine glass': 4}",test
val-775815::entailment,val-775815,85089,People holding up for wineglasses to each other.,Individuals holding up for wineglasses to each other,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000085089.jpg,"['person', 'wine glass']","{'person': 3, 'wine glass': 4}",test
val-779608::contradiction,val-779608,398203,A group of people who are standing in the grass.,A group of people who are sleeping in the grass,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000398203.jpg,"['person', 'sports ball']","{'sports ball': 1, 'person': 12}",test
val-779608::entailment,val-779608,398203,A group of people who are standing in the grass.,A group of individuals who are standing in the grass,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000398203.jpg,"['person', 'sports ball']","{'sports ball': 1, 'person': 12}",test
val-782131::contradiction,val-782131,54164,a person riding a surf board on a wave,a person pushing a surf board on a wave,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000054164.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-782131::entailment,val-782131,54164,a person riding a surf board on a wave,an individual riding a surf board on a wave,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000054164.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-783437::contradiction,val-783437,185292,a person riding a surf board on a body of water,a person pushing a surf board on a body of water,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000185292.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-783437::entailment,val-783437,185292,a person riding a surf board on a body of water,an individual riding a surf board on a body of water,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000185292.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-784557::contradiction,val-784557,386912,a person sitting at a desk with a keyboard and monitor,a person running at a desk with a keyboard and monitor,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000386912.jpg,"['book', 'chair', 'keyboard', 'person', 'tv']","{'person': 1, 'keyboard': 1, 'book': 14, 'chair': 1, 'tv': 1}",test
val-784557::entailment,val-784557,386912,a person sitting at a desk with a keyboard and monitor,an individual sitting at a desk with a keyboard and monitor,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000386912.jpg,"['book', 'chair', 'keyboard', 'person', 'tv']","{'person': 1, 'keyboard': 1, 'book': 14, 'chair': 1, 'tv': 1}",test
val-785196::contradiction,val-785196,445722,A group of people riding on top of a train.,A group of people pushing on top of a train,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000445722.jpg,"['backpack', 'boat', 'person', 'suitcase']","{'person': 2, 'backpack': 1, 'boat': 1, 'suitcase': 2}",test
val-785196::entailment,val-785196,445722,A group of people riding on top of a train.,A group of individuals riding on top of a train,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000445722.jpg,"['backpack', 'boat', 'person', 'suitcase']","{'person': 2, 'backpack': 1, 'boat': 1, 'suitcase': 2}",test
val-791972::contradiction,val-791972,242678,A person jumping a horse over an obstacle on a course.,A person jumping a cow over an obstacle on a course,contradiction,contradiction_object,object:horse->cow,pending,/content/project/artifacts/datasets/coco2017/val2017/000000242678.jpg,"['horse', 'person']","{'horse': 1, 'person': 1}",test
val-791972::entailment,val-791972,242678,A person jumping a horse over an obstacle on a course.,AN individual jumping a horse over an obstacle on a course,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000242678.jpg,"['horse', 'person']","{'horse': 1, 'person': 1}",test
val-795687::contradiction,val-795687,397279,A person standing on a tennis court with a racket.,A person sleeping on a tennis court with a racket,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000397279.jpg,"['person', 'tennis racket']","{'person': 1, 'tennis racket': 2}",test
val-795687::entailment,val-795687,397279,A person standing on a tennis court with a racket.,AN individual standing on a tennis court with a racket,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000397279.jpg,"['person', 'tennis racket']","{'person': 1, 'tennis racket': 2}",test
val-798679::contradiction,val-798679,195842,a person standing in a living room with a remote control,a person standing in a living room with two remotes control,contradiction,contradiction_count,count:article->remote,pending,/content/project/artifacts/datasets/coco2017/val2017/000000195842.jpg,"['bowl', 'chair', 'clock', 'couch', 'person', 'remote', 'tv']","{'tv': 1, 'couch': 2, 'person': 1, 'bowl': 1, 'remote': 2, 'chair': 1, 'clock': 1}",test
