sample_id,family_id,image_id,source_caption,edited_caption,label,edit_family,edit_rule,audit_status,file_path,objects,object_counts,split
val-629737::contradiction,val-629737,214703,Two young people are body boarding in the open water.,Two old people are body boarding in the open water,contradiction,contradiction_attribute,attribute:young->old,pending,/content/project/artifacts/datasets/coco2017/val2017/000000214703.jpg,"['person', 'surfboard']","{'person': 2, 'surfboard': 2}",test
val-629737::entailment,val-629737,214703,Two young people are body boarding in the open water.,Two young individuals are body boarding in the open water,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000214703.jpg,"['person', 'surfboard']","{'person': 2, 'surfboard': 2}",test
val-632905::contradiction,val-632905,72813,a dog laying on a bed with a tv in the background,a cat laying on a bed with a tv in the background,contradiction,contradiction_object,object:dog->cat,pending,/content/project/artifacts/datasets/coco2017/val2017/000000072813.jpg,"['bed', 'dog', 'tv']","{'dog': 1, 'tv': 1, 'bed': 1}",test
val-632905::entailment,val-632905,72813,a dog laying on a bed with a tv in the background,a dog laying on a bed with a television in the background,entailment,entailment_synonym,synonym:tv->television,pending,/content/project/artifacts/datasets/coco2017/val2017/000000072813.jpg,"['bed', 'dog', 'tv']","{'dog': 1, 'tv': 1, 'bed': 1}",test
val-633041::contradiction,val-633041,144300,A parked red motor bike on a lot.,A parked blue motor bike on a lot,contradiction,contradiction_attribute,attribute:red->blue,pending,/content/project/artifacts/datasets/coco2017/val2017/000000144300.jpg,"['bus', 'motorcycle', 'person', 'truck']","{'motorcycle': 1, 'person': 2, 'truck': 3, 'bus': 3}",test
val-633041::entailment,val-633041,144300,A parked red motor bike on a lot.,A parked red motor bicycle on a lot,entailment,entailment_synonym,synonym:bike->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000144300.jpg,"['bus', 'motorcycle', 'person', 'truck']","{'motorcycle': 1, 'person': 2, 'truck': 3, 'bus': 3}",test
val-635542::contradiction,val-635542,577864,Three people are playing with a red kick ball.,Three people are playing with a blue kick ball,contradiction,contradiction_attribute,attribute:red->blue,pending,/content/project/artifacts/datasets/coco2017/val2017/000000577864.jpg,"['person', 'sports ball']","{'sports ball': 1, 'person': 3}",test
val-635542::entailment,val-635542,577864,Three people are playing with a red kick ball.,Three individuals are playing with a red kick ball,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000577864.jpg,"['person', 'sports ball']","{'sports ball': 1, 'person': 3}",test
val-637200::contradiction,val-637200,81738,A person cutting a sheet cake with a large knife.,A person cutting a sheet cake with a small knife,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000081738.jpg,"['bottle', 'cake', 'dining table', 'knife', 'person']","{'bottle': 1, 'person': 1, 'knife': 1, 'cake': 1, 'dining table': 1}",test
val-637200::entailment,val-637200,81738,A person cutting a sheet cake with a large knife.,AN individual cutting a sheet cake with a large knife,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000081738.jpg,"['bottle', 'cake', 'dining table', 'knife', 'person']","{'bottle': 1, 'person': 1, 'knife': 1, 'cake': 1, 'dining table': 1}",test
val-637339::contradiction,val-637339,47769,"The small room has a couch, a television, and a table with two stools.","The large room has a couch, a television, and a table with two stools",contradiction,contradiction_attribute,attribute:small->large,pending,/content/project/artifacts/datasets/coco2017/val2017/000000047769.jpg,"['chair', 'couch', 'dining table', 'tv']","{'tv': 1, 'couch': 1, 'chair': 3, 'dining table': 1}",test
val-637339::entailment,val-637339,47769,"The small room has a couch, a television, and a table with two stools.","The small room has a sofa, a television, and a table with two stools",entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000047769.jpg,"['chair', 'couch', 'dining table', 'tv']","{'tv': 1, 'couch': 1, 'chair': 3, 'dining table': 1}",test
val-637374::contradiction,val-637374,395903,A person walking in the ocean with a surfboard under their arm.,A person sitting in the ocean with a surfboard under their arm,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000395903.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-637374::entailment,val-637374,395903,A person walking in the ocean with a surfboard under their arm.,AN individual walking in the ocean with a surfboard under their arm,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000395903.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-642906::contradiction,val-642906,36494,People sitting at tables inside a large clock tower.,People sitting at tables inside a small clock tower,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000036494.jpg,"['bottle', 'bowl', 'chair', 'clock', 'cup', 'dining table', 'person', 'refrigerator', 'vase']","{'bottle': 4, 'clock': 1, 'dining table': 14, 'person': 14, 'bowl': 2, 'vase': 1, 'cup': 1, 'chair': 14, 'refrigerator': 1}",test
val-642906::entailment,val-642906,36494,People sitting at tables inside a large clock tower.,Individuals sitting at tables inside a large clock tower,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000036494.jpg,"['bottle', 'bowl', 'chair', 'clock', 'cup', 'dining table', 'person', 'refrigerator', 'vase']","{'bottle': 4, 'clock': 1, 'dining table': 14, 'person': 14, 'bowl': 2, 'vase': 1, 'cup': 1, 'chair': 14, 'refrigerator': 1}",test
val-647151::contradiction,val-647151,87038,A person on a skateboard and bike at a skate park.,Two people on a skateboard and bike at a skate park,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000087038.jpg,"['bicycle', 'person', 'skateboard']","{'bicycle': 2, 'person': 14, 'skateboard': 1}",test
val-647151::entailment,val-647151,87038,A person on a skateboard and bike at a skate park.,AN individual on a skateboard and bike at a skate park,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000087038.jpg,"['bicycle', 'person', 'skateboard']","{'bicycle': 2, 'person': 14, 'skateboard': 1}",test
val-655647::contradiction,val-655647,463542,a number of people riding skis on a snowy surface,a number of people pushing skis on a snowy surface,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000463542.jpg,"['person', 'skis', 'snowboard']","{'skis': 10, 'person': 14, 'snowboard': 2}",test
val-655647::entailment,val-655647,463542,a number of people riding skis on a snowy surface,a number of individuals riding skis on a snowy surface,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000463542.jpg,"['person', 'skis', 'snowboard']","{'skis': 10, 'person': 14, 'snowboard': 2}",test
val-658865::contradiction,val-658865,395180,A person is standing with a bicycle while people row by in a boat.,A person is standing with a motorcycle while people row by in a boat,contradiction,contradiction_object,object:bicycle->motorcycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000395180.jpg,"['bicycle', 'boat', 'cell phone', 'person']","{'bicycle': 1, 'boat': 1, 'person': 6, 'cell phone': 1}",test
val-658865::entailment,val-658865,395180,A person is standing with a bicycle while people row by in a boat.,AN individual is standing with a bicycle while people row by in a boat,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000395180.jpg,"['bicycle', 'boat', 'cell phone', 'person']","{'bicycle': 1, 'boat': 1, 'person': 6, 'cell phone': 1}",test
val-660571::contradiction,val-660571,248334,The people are floating in the water in the small wooden boat.,The people are floating in the water in the large wooden boat,contradiction,contradiction_attribute,attribute:small->large,pending,/content/project/artifacts/datasets/coco2017/val2017/000000248334.jpg,"['boat', 'person']","{'boat': 1, 'person': 9}",test
val-660571::entailment,val-660571,248334,The people are floating in the water in the small wooden boat.,The individuals are floating in the water in the small wooden boat,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000248334.jpg,"['boat', 'person']","{'boat': 1, 'person': 9}",test
val-663724::contradiction,val-663724,155145,Three people preparing to launch a small boat in a river.,Three people preparing to launch a large boat in a river,contradiction,contradiction_attribute,attribute:small->large,pending,/content/project/artifacts/datasets/coco2017/val2017/000000155145.jpg,"['boat', 'person', 'umbrella']","{'boat': 3, 'person': 3, 'umbrella': 1}",test
val-663724::entailment,val-663724,155145,Three people preparing to launch a small boat in a river.,Three individuals preparing to launch a small boat in a river,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000155145.jpg,"['boat', 'person', 'umbrella']","{'boat': 3, 'person': 3, 'umbrella': 1}",test
val-672653::contradiction,val-672653,210299,a small child wearing a helmet and riding a bike,a large child wearing a helmet and riding a bike,contradiction,contradiction_attribute,attribute:small->large,pending,/content/project/artifacts/datasets/coco2017/val2017/000000210299.jpg,"['bicycle', 'person']","{'person': 1, 'bicycle': 1}",test
val-672653::entailment,val-672653,210299,a small child wearing a helmet and riding a bike,a small child wearing a helmet and riding a bicycle,entailment,entailment_synonym,synonym:bike->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000210299.jpg,"['bicycle', 'person']","{'person': 1, 'bicycle': 1}",test
val-676535::contradiction,val-676535,488592,Some one riding a bike through a market.,Some two ridings a bike through a market,contradiction,contradiction_count,count:one->two,pending,/content/project/artifacts/datasets/coco2017/val2017/000000488592.jpg,"['bicycle', 'person', 'umbrella']","{'bicycle': 5, 'person': 7, 'umbrella': 1}",test
val-676535::entailment,val-676535,488592,Some one riding a bike through a market.,Some one riding a bicycle through a market,entailment,entailment_synonym,synonym:bike->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000488592.jpg,"['bicycle', 'person', 'umbrella']","{'bicycle': 5, 'person': 7, 'umbrella': 1}",test
val-693760::contradiction,val-693760,575243,A person walking down a street while holding an umbrella.,A person sitting down a street while holding an umbrella,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000575243.jpg,"['car', 'person', 'traffic light', 'umbrella']","{'umbrella': 1, 'car': 3, 'person': 1, 'traffic light': 5}",test
val-693760::entailment,val-693760,575243,A person walking down a street while holding an umbrella.,AN individual walking down a street while holding an umbrella,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000575243.jpg,"['car', 'person', 'traffic light', 'umbrella']","{'umbrella': 1, 'car': 3, 'person': 1, 'traffic light': 5}",test
val-701606::contradiction,val-701606,4495,A living room with a couch and chair.,A living room with a bench and chair,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000004495.jpg,"['chair', 'couch', 'tv']","{'tv': 1, 'couch': 1, 'chair': 1}",test
val-701606::entailment,val-701606,4495,A living room with a couch and chair.,A living room with a sofa and chair,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000004495.jpg,"['chair', 'couch', 'tv']","{'tv': 1, 'couch': 1, 'chair': 1}",test
val-702226::contradiction,val-702226,509451,A group of people posing for a photograph at a black tie event.,A group of people posing for a photograph at a white tie event,contradiction,contradiction_attribute,attribute:black->white,pending,/content/project/artifacts/datasets/coco2017/val2017/000000509451.jpg,"['bottle', 'cup', 'person', 'tie']","{'tie': 2, 'person': 6, 'bottle': 2, 'cup': 2}",test
val-702226::entailment,val-702226,509451,A group of people posing for a photograph at a black tie event.,A group of individuals posing for a photograph at a black tie event,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000509451.jpg,"['bottle', 'cup', 'person', 'tie']","{'tie': 2, 'person': 6, 'bottle': 2, 'cup': 2}",test
val-706054::contradiction,val-706054,305317,Several people standing in a green field together while flying kites.,Several people sleeping in a green field together while flying kites,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000305317.jpg,"['kite', 'person']","{'kite': 4, 'person': 14}",test
val-706054::entailment,val-706054,305317,Several people standing in a green field together while flying kites.,Several individuals standing in a green field together while flying kites,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000305317.jpg,"['kite', 'person']","{'kite': 4, 'person': 14}",test
val-712526::contradiction,val-712526,236784,Two black dogs on a couch sleeping peacefully.,Two white dogs on a couch sleeping peacefully,contradiction,contradiction_attribute,attribute:black->white,pending,/content/project/artifacts/datasets/coco2017/val2017/000000236784.jpg,"['couch', 'dog']","{'dog': 2, 'couch': 1}",test
val-712526::entailment,val-712526,236784,Two black dogs on a couch sleeping peacefully.,Two black dogs on a sofa sleeping peacefully,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000236784.jpg,"['couch', 'dog']","{'dog': 2, 'couch': 1}",test
val-716103::contradiction,val-716103,478721,Two people that are carrying a clear box kite.,One person that are carrying a clear box kite,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000478721.jpg,"['car', 'kite', 'person', 'truck']","{'car': 3, 'person': 5, 'truck': 4, 'kite': 1}",test
val-716103::entailment,val-716103,478721,Two people that are carrying a clear box kite.,Two individuals that are carrying a clear box kite,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000478721.jpg,"['car', 'kite', 'person', 'truck']","{'car': 3, 'person': 5, 'truck': 4, 'kite': 1}",test
val-71627::contradiction,val-71627,412894,People are walking across the street at an intersection.,People are sitting across the street at an intersection,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000412894.jpg,"['backpack', 'handbag', 'person', 'traffic light']","{'traffic light': 1, 'person': 14, 'backpack': 2, 'handbag': 3}",test
val-71627::entailment,val-71627,412894,People are walking across the street at an intersection.,Individuals are walking across the street at an intersection,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000412894.jpg,"['backpack', 'handbag', 'person', 'traffic light']","{'traffic light': 1, 'person': 14, 'backpack': 2, 'handbag': 3}",test
val-716417::contradiction,val-716417,377723,People line up to take a city bus.,People line up to take a city train,contradiction,contradiction_object,object:bus->train,pending,/content/project/artifacts/datasets/coco2017/val2017/000000377723.jpg,"['backpack', 'bus', 'handbag', 'person']","{'bus': 1, 'person': 14, 'backpack': 1, 'handbag': 5}",test
val-716417::entailment,val-716417,377723,People line up to take a city bus.,Individuals line up to take a city bus,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000377723.jpg,"['backpack', 'bus', 'handbag', 'person']","{'bus': 1, 'person': 14, 'backpack': 1, 'handbag': 5}",test
val-721721::contradiction,val-721721,18837,a truck with an open door and two people sitting on top,a truck with an open door and one person sitting on top,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000018837.jpg,"['car', 'person', 'truck']","{'truck': 1, 'person': 6, 'car': 1}",test
val-721721::entailment,val-721721,18837,a truck with an open door and two people sitting on top,a truck with an open door and two individuals sitting on top,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000018837.jpg,"['car', 'person', 'truck']","{'truck': 1, 'person': 6, 'car': 1}",test
val-723815::contradiction,val-723815,26690,A LARGE GROUP OF PEOPLE WATCH AS A SKATER DOES HIS TRICKS,A SMALL GROUP OF PEOPLE WATCH AS A SKATER DOES HIS TRICKS,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000026690.jpg,"['person', 'refrigerator', 'skateboard']","{'person': 14, 'skateboard': 1, 'refrigerator': 1}",test
val-723815::entailment,val-723815,26690,A LARGE GROUP OF PEOPLE WATCH AS A SKATER DOES HIS TRICKS,A LARGE GROUP OF INDIVIDUALS WATCH AS A SKATER DOES HIS TRICKS,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000026690.jpg,"['person', 'refrigerator', 'skateboard']","{'person': 14, 'skateboard': 1, 'refrigerator': 1}",test
val-726827::contradiction,val-726827,253742,Several people holding umbrellas and standing next to deer.,Several people holding umbrellas and sleeping next to deer,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000253742.jpg,"['backpack', 'handbag', 'person', 'umbrella']","{'person': 10, 'backpack': 1, 'umbrella': 14, 'handbag': 4}",test
val-726827::entailment,val-726827,253742,Several people holding umbrellas and standing next to deer.,Several individuals holding umbrellas and standing next to deer,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000253742.jpg,"['backpack', 'handbag', 'person', 'umbrella']","{'person': 10, 'backpack': 1, 'umbrella': 14, 'handbag': 4}",test
val-729654::contradiction,val-729654,346703,A person that is putting fire on a cake.,Two people that is putting fire on a cake,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000346703.jpg,"['cake', 'couch', 'cup', 'person', 'spoon', 'wine glass']","{'person': 7, 'wine glass': 1, 'cup': 2, 'spoon': 4, 'cake': 3, 'couch': 2}",test
val-729654::entailment,val-729654,346703,A person that is putting fire on a cake.,AN individual that is putting fire on a cake,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000346703.jpg,"['cake', 'couch', 'cup', 'person', 'spoon', 'wine glass']","{'person': 7, 'wine glass': 1, 'cup': 2, 'spoon': 4, 'cake': 3, 'couch': 2}",test
val-731963::contradiction,val-731963,245320,A person riding a skateboard on the side of the road.,Two people riding a skateboard on the side of the road,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000245320.jpg,"['car', 'person', 'skateboard']","{'car': 1, 'person': 2, 'skateboard': 1}",test
val-731963::entailment,val-731963,245320,A person riding a skateboard on the side of the road.,AN individual riding a skateboard on the side of the road,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000245320.jpg,"['car', 'person', 'skateboard']","{'car': 1, 'person': 2, 'skateboard': 1}",test
val-737977::contradiction,val-737977,252294,Two people that are laying in bunk beds and looking up.,One person that are laying in bunk beds and looking up,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000252294.jpg,"['bed', 'cup', 'person']","{'bed': 2, 'person': 2, 'cup': 1}",test
val-737977::entailment,val-737977,252294,Two people that are laying in bunk beds and looking up.,Two individuals that are laying in bunk beds and looking up,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000252294.jpg,"['bed', 'cup', 'person']","{'bed': 2, 'person': 2, 'cup': 1}",test
val-743264::contradiction,val-743264,371042,Three people playing tennis on a grass court.,One person playing tennis on a grass court,contradiction,contradiction_count,count:three->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000371042.jpg,"['backpack', 'bottle', 'person', 'sports ball', 'tennis racket']","{'person': 3, 'tennis racket': 3, 'backpack': 1, 'bottle': 1, 'sports ball': 1}",test
val-743264::entailment,val-743264,371042,Three people playing tennis on a grass court.,Three individuals playing tennis on a grass court,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000371042.jpg,"['backpack', 'bottle', 'person', 'sports ball', 'tennis racket']","{'person': 3, 'tennis racket': 3, 'backpack': 1, 'bottle': 1, 'sports ball': 1}",test
val-754324::contradiction,val-754324,271728,A fat orange cat on a couch beside a TV remote,A fat orange dog on a couch beside a TV remote,contradiction,contradiction_object,object:cat->dog,pending,/content/project/artifacts/datasets/coco2017/val2017/000000271728.jpg,"['book', 'cat', 'couch', 'cup', 'laptop', 'remote']","{'cat': 1, 'couch': 2, 'laptop': 1, 'remote': 1, 'cup': 1, 'book': 2}",test
val-754324::entailment,val-754324,271728,A fat orange cat on a couch beside a TV remote,A fat orange cat on a couch beside a TELEVISION remote,entailment,entailment_synonym,synonym:tv->television,pending,/content/project/artifacts/datasets/coco2017/val2017/000000271728.jpg,"['book', 'cat', 'couch', 'cup', 'laptop', 'remote']","{'cat': 1, 'couch': 2, 'laptop': 1, 'remote': 1, 'cup': 1, 'book': 2}",test
val-774267::contradiction,val-774267,404839,Two people playing with an interactive gaming unit.,One person playing with an interactive gaming unit,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000404839.jpg,"['person', 'remote']","{'person': 2, 'remote': 3}",test
val-774267::entailment,val-774267,404839,Two people playing with an interactive gaming unit.,Two individuals playing with an interactive gaming unit,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000404839.jpg,"['person', 'remote']","{'person': 2, 'remote': 3}",test
val-775064::contradiction,val-775064,257084,a person on a skate board ride down a ramp,two people on a skate board ride down a ramp,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000257084.jpg,"['chair', 'person', 'skateboard']","{'person': 7, 'skateboard': 3, 'chair': 1}",test
val-775064::entailment,val-775064,257084,a person on a skate board ride down a ramp,an individual on a skate board ride down a ramp,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000257084.jpg,"['chair', 'person', 'skateboard']","{'person': 7, 'skateboard': 3, 'chair': 1}",test
val-776316::contradiction,val-776316,85089,two hands are toasting some wine glasses and a person in a black jacket,two hands are toasting some wine glasses and a person in a white jacket,contradiction,contradiction_attribute,attribute:black->white,pending,/content/project/artifacts/datasets/coco2017/val2017/000000085089.jpg,"['person', 'wine glass']","{'person': 3, 'wine glass': 4}",test
val-776316::entailment,val-776316,85089,two hands are toasting some wine glasses and a person in a black jacket,two hands are toasting some wine glasses and an individual in a black jacket,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000085089.jpg,"['person', 'wine glass']","{'person': 3, 'wine glass': 4}",test
val-776556::contradiction,val-776556,27186,A little girl standing in front of a couch holding a remote.,A little girl standing in front of a bench holding a remote,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000027186.jpg,"['couch', 'person', 'remote']","{'couch': 2, 'person': 1, 'remote': 1}",test
val-776556::entailment,val-776556,27186,A little girl standing in front of a couch holding a remote.,A little girl standing in front of a sofa holding a remote,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000027186.jpg,"['couch', 'person', 'remote']","{'couch': 2, 'person': 1, 'remote': 1}",test
val-777680::contradiction,val-777680,58393,The silhouette of two people sitting on a bench in front of the water.,The silhouette of two people sitting on a couch in front of the water,contradiction,contradiction_object,object:bench->couch,pending,/content/project/artifacts/datasets/coco2017/val2017/000000058393.jpg,"['bench', 'person']","{'person': 2, 'bench': 1}",test
val-777680::entailment,val-777680,58393,The silhouette of two people sitting on a bench in front of the water.,The silhouette of two individuals sitting on a bench in front of the water,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000058393.jpg,"['bench', 'person']","{'person': 2, 'bench': 1}",test
val-777988::contradiction,val-777988,52007,"A bus stopped at a bus stop, letting people board.","A train stopped at a bus stop, letting people board",contradiction,contradiction_object,object:bus->train,pending,/content/project/artifacts/datasets/coco2017/val2017/000000052007.jpg,"['bus', 'person', 'tie']","{'bus': 1, 'person': 6, 'tie': 1}",test
val-777988::entailment,val-777988,52007,"A bus stopped at a bus stop, letting people board.","A bus stopped at a bus stop, letting individuals board",entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000052007.jpg,"['bus', 'person', 'tie']","{'bus': 1, 'person': 6, 'tie': 1}",test
val-778934::contradiction,val-778934,559547,a black and white photo of three people standing,a black and white photo of one person standing,contradiction,contradiction_count,count:three->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000559547.jpg,"['baseball bat', 'baseball glove', 'person', 'sports ball']","{'sports ball': 1, 'person': 3, 'baseball bat': 1, 'baseball glove': 1}",test
val-778934::entailment,val-778934,559547,a black and white photo of three people standing,a black and white photo of three individuals standing,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000559547.jpg,"['baseball bat', 'baseball glove', 'person', 'sports ball']","{'sports ball': 1, 'person': 3, 'baseball bat': 1, 'baseball glove': 1}",test
val-78413::contradiction,val-78413,196141,Two people playing baseball and a couple of observers.,One person playing baseball and a couple of observers,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000196141.jpg,"['baseball bat', 'baseball glove', 'car', 'person', 'sports ball']","{'sports ball': 1, 'car': 5, 'person': 5, 'baseball bat': 1, 'baseball glove': 1}",test
val-78413::entailment,val-78413,196141,Two people playing baseball and a couple of observers.,Two individuals playing baseball and a couple of observers,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000196141.jpg,"['baseball bat', 'baseball glove', 'car', 'person', 'sports ball']","{'sports ball': 1, 'car': 5, 'person': 5, 'baseball bat': 1, 'baseball glove': 1}",test
val-785410::contradiction,val-785410,158548,a couple of people that are walking in some grass,a couple of people that are sitting in some grass,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000158548.jpg,"['car', 'motorcycle', 'person', 'sheep', 'truck']","{'sheep': 1, 'car': 2, 'person': 14, 'truck': 2, 'motorcycle': 1}",test
val-785410::entailment,val-785410,158548,a couple of people that are walking in some grass,a couple of individuals that are walking in some grass,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000158548.jpg,"['car', 'motorcycle', 'person', 'sheep', 'truck']","{'sheep': 1, 'car': 2, 'person': 14, 'truck': 2, 'motorcycle': 1}",test
val-785678::contradiction,val-785678,303653,a person riding on top of a horse,a person riding on top of a cow,contradiction,contradiction_object,object:horse->cow,pending,/content/project/artifacts/datasets/coco2017/val2017/000000303653.jpg,"['chair', 'horse', 'person']","{'horse': 3, 'chair': 1, 'person': 3}",test
val-785678::entailment,val-785678,303653,a person riding on top of a horse,an individual riding on top of a horse,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000303653.jpg,"['chair', 'horse', 'person']","{'horse': 3, 'chair': 1, 'person': 3}",test
val-791226::contradiction,val-791226,1490,"Black and white of a person wearing a wetsuit standing on a surfboard and holding out a paddle, in a large body of water outside.","Black and white of a person wearing a wetsuit standing on a surfboard and holding out a paddle, in a small body of water outside",contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000001490.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-791226::entailment,val-791226,1490,"Black and white of a person wearing a wetsuit standing on a surfboard and holding out a paddle, in a large body of water outside.","Black and white of an individual wearing a wetsuit standing on a surfboard and holding out a paddle, in a large body of water outside",entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000001490.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-799307::contradiction,val-799307,367082,Brown and black dog sitting on the brown couch by itself.,Brown and white dog sitting on the brown couch by itself,contradiction,contradiction_attribute,attribute:black->white,pending,/content/project/artifacts/datasets/coco2017/val2017/000000367082.jpg,"['chair', 'couch', 'dog']","{'dog': 1, 'chair': 1, 'couch': 1}",test
val-799307::entailment,val-799307,367082,Brown and black dog sitting on the brown couch by itself.,Brown and black dog sitting on the brown sofa by itself,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000367082.jpg,"['chair', 'couch', 'dog']","{'dog': 1, 'chair': 1, 'couch': 1}",test
